,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,0,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,65.58828362343822,103.34108898984456,134.02682629487214,152.5375496956427,45.014260029489584,72.48230395011372,1764.4444888620862,2310.1898373303156,0.011248689668172043,0.0074884815603882965,0.008039247923802055,1.1588853895664215,1.1491714715957642
1,1,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,67.19218793100278,94.52522550982343,132.95906752530303,134.82078765212168,52.73557948143454,70.56574599157837,1512.5545054389665,2031.674165315801,0.008850899394764562,0.008252802872198999,0.0033919407670925314,1.4313548505306244,1.3987182080745697
2,2,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,54.208598162742284,103.77241787252363,122.14908027603497,140.49209987702906,39.223522299650185,50.1390364792012,1199.764651216821,1465.894776637273,0.010557468351403794,0.008034315426449595,0.0036325849537348445,1.2906192541122437,1.2790490090847015
3,3,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.6786191571297262,-1.0643070836341295,0.10911844629969122,1.1557264955722681,-0.0449552739584065,0.2784408807979477,-0.5032315696658534,0.35803281321351693,0.6104718432210781,0.6031262528564886,0.3564747925839492,0.4196388050913811,0.3521682694554329
4,4,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,0.7723003875489387,4.850042229195091,-0.12134786541656471,-0.4238394231528578,0.7079775636772445,2.633637643026791,1.112197724148166,6.2905366940598615,0.6146501601671802,0.6036494211612351,0.34466228274383337,8.455678701400757,10.420210599899292
5,5,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-1.0355355371163881,-1.6127840175455264,-0.6493766907006295,-0.9699609277464185,-1.161621593123979,0.09342865052758385,1.2370031048739292,0.3606109243694561,0.6168702853576741,0.6092675414197051,0.345573314162042,0.2344910092651844,0.17423467338085175
6,11,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,329.49906507729895,138.6034660761276,168.384340927763,136.65823127508187,54.317597344197274,48.59807412714895,1380.7022628181767,1161.1288928207487,0.012856965600359259,0.010670467392783723,0.009404510437448119,1.1078231036663055,1.1132140159606934
7,12,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,104.09212716107045,100.45145275508673,132.02801378086076,141.80599528469128,42.42301807344794,71.08382873556081,1221.3027713791228,2124.693120813326,0.012763086544672982,0.010018949793602691,0.004628211379896129,1.1743959486484528,1.167826771736145
8,13,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,75.44403852245469,106.64185517475242,129.3829881434824,169.0586586159819,58.954975685017885,78.41982871579434,1110.5652687871996,2855.885280989894,0.01260524043365743,0.008986265221101066,0.008751671898558222,0.0,0.0
9,14,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,99.78045448548973,127.60606153382314,129.80744591310844,139.9473089413622,43.44792750108088,52.114334258098545,1317.4637182217405,1893.6842404870602,0.012831219202756594,0.009512556126068663,0.005550665038384159,1.237933337688446,1.2346431910991669
10,15,1,RF_maintenance,0.0,0.0,0.0,0.0,1.0,0.0,-0.07355749659935941,1.1698818761152132,0.8592005013839261,0.0747053694747393,3.790016987895324e-05,-0.004435413613426554,0.6754114558665558,2.702574087236193,0.6169536556712042,0.6151399288632801,0.34517880704687975,5.406845569610596,5.433586239814758
11,16,1,RF_maintenance,0.0,0.0,0.0,0.0,1.0,0.0,-0.5802697134366117,-1.1866404453449424,0.3549517581327264,-0.2103326325213685,2.1990439675586173,0.4941997007893461,1.0700867473878097,3.2434853406160356,0.6281844983355149,0.6228454236744878,0.34064934150869397,8.792894840240479,9.200187921524048
12,17,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.02513374509485752,0.3940835405829426,-0.1345971835224889,-0.805568538968525,0.2649550468979673,-0.6707685312793195,1.0755074370827624,1.3951243368757251,0.6222152636626408,0.6155500913311813,0.33693973915365094,0.23439792543649673,0.23014425113797188
13,18,1,digital_ok,1.0,0.0,0.20229633679606343,0.0,1.0,0.0,-0.27313300518661715,7.4615214644412635,0.9244482621095281,-0.2372117017273159,-0.528459899690726,6.821033051583886,0.20519993761990385,60.73670032587262,0.6237784081152886,0.4630332324731577,0.4170671161033458,5.844151139259338,3.491479754447937
14,23,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,67.62600026279249,72.98186583403572,132.80846420117885,121.63694049430092,56.7902154109323,70.5015482318173,1283.6828528776675,1147.8112406735681,0.011656249516927017,0.009739488008331399,0.00395670618162492,1.229258954524994,1.2346072793006897
15,24,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,56.561148269960384,157.42684332716652,126.68716859177786,185.5175014816379,60.27840277882351,103.2049727940037,1278.9680494567701,3877.233637954555,0.0097057085495086,0.006883957772144924,0.008249455668312696,1.1165043711662292,1.108596384525299
16,25,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,420.3604556084575,423.3382109771571,279.1415831427768,341.5983490860776,42.01039503590259,51.145912510277775,771.0560999048481,1177.1470336551026,0.02619163588596021,,,0.7396202981472015,0.0
17,26,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,429.0862354602878,421.32354351485213,366.94397365636144,269.35309689201074,85.49649163551699,44.7402407505433,2442.9475897348893,1022.9438629164737,,0.01079589606030379,,0.0,0.9936036914587021
18,27,1,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,22.16044442542794,29.73477340029681,61.5107155625668,64.42106482332498,31.896698011648947,37.66377454913102,7.609003101506073,7.7513463372357325,0.18029387073924535,0.0651737451474633,0.104468588722094,1.8404280245304108,1.4341961741447449
19,28,1,RF_maintenance,1.0,0.9562602515035539,0.9562602515035539,0.04373974849644614,1.0,0.0,20.834761653382895,2.910235839405875,3.0246752277205378,1.5215495880290921,10.548036564933149,6.001045069810202,106.02525370190595,4.314939139015514,0.1952509713459673,0.30458815541608114,-0.09752857306337445,2.6528455018997192,5.650608420372009
20,29,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.827027027027027,-1.8231311571497104,-1.8141266837310261,-0.9550327744170473,1.0672402079289014,0.14604362996188763,0.5629784713376546,-0.269181846386859,1.2499252098948064,0.6396216377937036,0.6291196284184257,0.3433498735355699,5.3596460819244385,5.494783520698547
21,30,1,RF_maintenance,0.0,0.0,0.0,1.0,1.0,0.0,0.18002907766784704,0.9237877507587381,-0.8666652079206338,1.341337959917921,3.8674838270342673,3.9959847935331876,0.8899527244340828,1.765960272776375,0.295672885058926,0.30234719974629587,-0.30357797809459297,3.926072657108307,4.3162031173706055
22,39,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,437.3959301637098,436.7688096800144,inf,inf,53.35175971069649,43.97500643015021,1042.560608696287,349.6659109606428,,,,0.0,0.0
23,45,5,RF_maintenance,1.0,0.0,1.0,0.0,1.0,0.0,0.23318183113189944,27.18807536282548,-0.9298894732150397,61.83044907823431,-0.49175885750716053,34.477484917328596,0.13138548370266637,6.054322492340695,0.6390381215152741,0.12041667274897037,0.4390223107207596,7.624439120292664,3.1190176606178284
24,46,5,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,0.04093212349353442,0.015186887656301724,0.5963508608454686,0.7605237514861085,1.2115857002779937,-0.48659511532179034,-0.6485819205263468,0.3130678814018329,0.6287305875614392,0.6272456879115963,0.3484878957431353,2.2051820005447587e-11,6.286742719290028e-12
25,73,5,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,0.422172146642919,-0.3095903934108626,-0.7910007683020374,0.38751295491469373,1.975570416491645,0.20814277055456665,50.00333145182871,0.18292172565630074,0.6590395516661298,0.6726630759427191,0.33963208215705376,6.930455923080444,7.197916388511658
26,81,7,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,0.28686268574805857,0.015371792020595632,-0.1608145263386222,0.6674969590887847,0.6451948874927806,1.1864253063876464,4.9914232921234225,2.915780011775323,0.609357131611681,0.6132821267554986,0.3496808377519023,5.34721839427948,5.556699514389038
27,82,7,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,8.87304794999935,1.0873907682584985,1.0546907197624242,0.13934847046035634,-1.0041654599644083,-0.3193689305773571,0.463352898404796,0.07608014653439563,0.6295474138878504,0.6369232246768886,0.34955333921660303,6.256899952888489,6.377528667449951
28,83,7,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,0.6325290966409483,0.088098969587356,-0.5481838430202391,0.8918496115618655,-1.2418005259061902,-0.7032142165958525,-0.3350700541158711,0.4799974161169877,0.6531211307516348,0.6589635168079139,0.34580950937465565,0.3889172300696373,0.40342511236667633
29,84,8,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,11.794271280668939,5.2312408671538515,20.386397256560883,12.184074172653654,27.70980014172814,17.008598438113204,-5.885956039094751,-5.008488430394424,0.6405480591923192,0.6675443208253089,0.3218473969680197,6.322778820991516,9.352792978286743
30,85,8,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,0.3632267894343536,-0.27709893713696554,-0.914234886199862,-0.05010388551859219,-1.7053254407827958,-0.04787133062925874,-0.597009288241774,-0.47661775232351966,0.6727193670731011,0.6804428213225504,0.33228671398664184,0.8459828346967697,0.8724769055843353
31,86,8,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,-0.49134795166314815,1.5360626062743716,0.6164371978374211,0.15162107638790182,6.269685112684865,-0.6741006517552004,2.7996570337482236,9.956057727982545,0.6787157489828243,0.6897731468693589,0.326908783844344,8.585862398147583,10.914422988891602
32,87,8,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,2.200189008551747,0.893222008635361,-0.01754491328152372,2.618985817162629,0.3406430230399287,1.2315989086930683,1.9580303820798122,7.77280712449675,0.6810319968217344,0.6931174779749276,0.3260425610399076,6.89421808719635,7.235332012176514
33,88,9,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,0.8133228179895025,1.9677066611742777,0.6771357293050325,0.21594090036303623,0.6305295587566137,5.204119212155916,1.0861328476281518,-0.4937485628026571,0.6828547311797829,0.69966285606972,0.32671814966294,5.230680465698242,5.376890063285828
34,89,9,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,2.177145978701199,6.2604149312980475,2.665897877638107,3.1066833781138485,0.46796113566439895,7.604558301030537,6.753942868609652,20.236175357345726,0.6809597242716127,0.6878919157322546,0.3187290164886962,10.79681396484375,10.42031216621399
35,90,9,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,3.1108174097522934,0.3897594645894449,4.5892932594110185,-0.45198936986184074,3.5255993744225003,1.036789657721592,14.641077465524972,9.555517934406074,0.6773354888510082,0.6869013273115553,0.3221915111268589,6.367297172546387,6.192743182182312
36,91,9,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.22865674769875158,-0.697706399725656,-0.02993916358003657,1.8038791311080227,-0.290017160698273,-0.354445111242977,-0.711709087662589,0.23445563318879442,0.6691299718117374,0.6802588989402977,0.3252713783425254,0.9653338938951492,1.0220355093479156
37,92,10,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,-0.5904449314489163,0.5477751719849592,1.3369906344548583,1.040924267971661,-0.5335399850446919,0.9426245483059066,8.634545186249966,1.7482614088300232,0.6516996681259681,0.6643227567206436,0.3346693154890076,8.472084999084473,9.05951189994812
38,93,10,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,21.638271818362572,29.93376795690955,61.29126623353286,65.69141539950976,31.176247574689924,37.54653224139941,7.564866870861835,10.248078404592574,0.12152087207015516,0.06354033757971124,0.05167267853810357,1.6853430569171906,1.4033069610595703
39,94,10,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,0.08903391921522713,-1.3724077834581827,-0.26755575198898524,-1.0274659584531727,0.2733016110999213,3.3197525565169017,4.248153700627871,6.084819820142844,0.6258235372415022,0.6318664612704801,0.3452178541666402,7.252718806266785,6.933603048324585
40,98,7,digital_ok,1.0,1.0,1.0,0.0,1.0,0.0,26.643576016794782,32.588572946448465,53.72828096757121,55.93663922732609,32.899363792084955,37.120904047244565,7.549678730395715,6.317421272932528,0.11361118165709923,0.059437259217579134,0.05212390880567383,1.4320299923419952,1.3164087533950806
41,99,7,digital_ok,1.0,0.02733734281027884,0.0,0.0,1.0,0.0,12.2252561728936,-0.05299838731691442,9.528977506788758,1.5326164019858401,23.716971832235078,1.2515132636443427,119.77617199987291,0.5143155886399161,0.47802517503738606,0.6379553191901577,0.40005463227711613,2.111633062362671,3.186158299446106
42,100,7,digital_ok,1.0,0.0,1.0,0.0,1.0,0.0,1.4293174443498298,29.503297974019624,-0.7467451991371569,55.76627153217101,-0.31207531089286317,34.2642939273151,0.9717497691660049,6.792191635169483,0.6508902481197035,0.12717850439680817,0.44743906811675727,6.1509857177734375,1.5118072628974915
43,101,8,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,-0.7905218790908214,0.043742610180607856,-0.7661651484629354,-0.4314855785149311,-1.491446752609169,-1.2874683527846615,12.84894501067464,-0.6312371344641746,0.6694774426532529,0.6805806407393543,0.32340826876869777,5.330509066581726,5.306950092315674
44,102,8,digital_ok,1.0,0.07654455986878075,0.0,0.0,1.0,0.0,15.602659618863843,1.0718399511442787,11.099861371524812,0.9766510718892402,28.990872351522306,0.1384570960339194,83.5701141139497,-0.8326444310642125,0.47052653327657595,0.6919049054761096,0.43303572504532695,2.745992124080658,7.93520450592041
45,103,8,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,0.3222844687111833,0.37229633191878175,0.3545511673229084,1.2480006263629013,0.8712495686165272,1.6114101413721955,-0.2086028742286034,-1.6886366610035062,0.6815152566112213,0.6992579977775047,0.3250201769296419,0.6389657855033875,0.6407719403505325
46,104,8,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,10.171981650744954,6.184636413358336,9.348445873366858,6.549443689681438,12.845311337265967,4.217708153151239,91.17598993843107,87.59403430574316,0.6182187089037977,0.6569137799860008,0.319627276384101,4.0702303647994995,5.597051024436951
47,105,9,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,0.3513437637023944,2.6659818365424206,-0.656287383032485,4.0228915075228695,-1.839338848868636,1.362981911309738,-0.5727806688099488,7.01585767127982,0.6939616936064313,0.7028006987400397,0.3231408390413926,6.840539336204529,7.666813850402832
48,106,9,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,2.1813322643595554,0.9719333089044646,0.8269933450289485,1.1245819920690847,3.634327769188148,3.2716819791804514,-1.1096219850714386,-0.6735019518254685,0.6954680751407201,0.706132017734287,0.32610396584954277,0.8271837830543518,0.8941867351531982
49,107,9,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,1.705892566100128,0.6487167235406484,-0.7716724708560453,3.7290454445199375,-1.125279326926454,1.2255635613171378,0.9239749344798779,4.211878331575337,0.6870494683229863,0.7008688193676476,0.3219140511199932,8.566343069076538,10.485106229782104
50,108,9,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.599618585607266,3.5963668724540585,-0.9877770705355385,-0.6225396704559298,-1.5588317605610718,-1.3050668068644782,-0.6779857185078446,-0.8095557933602402,0.6784714957424982,0.6929987517364073,0.3160255149887291,1.018572986125946,1.0924146473407745
51,109,10,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,1.4860537419215483,0.07293962189877252,2.5368961627946054,1.3189856367129504,0.10151872839657768,-0.017042780083508582,0.2671424938558284,0.4078499599884149,0.6610077690658576,0.6774122945608914,0.3325854163422989,0.9192695915699005,0.9730958640575409
52,110,10,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,-0.7990976961622042,19.874266218929804,0.38798830814986707,1.3714032048052198,-1.297990524900585,13.618494900308756,0.27846592216379834,30.779549438809408,0.649223412166759,0.6189867468729646,0.33056613467454316,9.000736236572266,14.510268211364746
53,111,10,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.28554299895296376,-0.055255067862229584,-0.6889226768050775,-0.13284957042764595,-1.1513483619935754,0.11180919214483921,-0.6735700630866346,0.324013261489235,0.6309787827466528,0.6447111515149859,0.33555879468052824,1.0535251796245575,1.1698723137378693
