,Ant,Node,A Priori Status,Auto Metrics Flags,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,0,0,RF_maintenance,1.0,1.0,0.0,78.65683377762137,150.81401903907232,198.9669460747413,250.9755311756364,50.03750182124278,75.20714353249294,1248.816912730705,2459.3727589179175,0.0,0.0
1,1,0,RF_maintenance,1.0,1.0,0.0,118.78936062564915,106.96001782757173,248.31473706557065,201.11796152424745,68.50437847490956,58.465125336856694,2482.6075483013474,1537.075848584869,0.0,0.0
2,2,0,RF_maintenance,1.0,1.0,0.0,56.929613144184316,93.58190461973246,177.7866168614626,171.87386130474786,32.28505098066142,48.21349306727219,886.5246117070224,666.9569195094447,0.0,0.0
3,3,1,digital_ok,0.0,0.7005988023952096,0.2994011976047904,-0.37929006074431326,-0.8015046834931646,0.09441600162183698,2.5405821858152673,-0.5621921618577073,0.7899437571304766,-0.8037686278716112,-0.657802911254773,0.0,0.0
4,4,1,RF_maintenance,1.0,1.0,0.0,1.4984964551783828,6.566168553027613,0.4442712982863821,-0.3004073600139464,0.12805761817503966,3.426290940610628,0.38052133072760475,1.389628423922285,0.0,0.0
5,5,1,digital_ok,1.0,1.0,0.0,-1.0361409149007135,-1.220876754055019,-0.42499366476797545,0.3384768352061648,-0.49971867921818136,0.3565894645107206,6.391633713823547,2.04914680751324,0.0,0.0
6,11,0,RF_maintenance,1.0,1.0,0.0,278.005511363925,177.01868535476117,222.24770083134712,214.5676512653282,49.365625356512474,53.86442158617205,1036.5979016176077,1242.3851025858023,0.0,0.0
7,12,0,RF_maintenance,1.0,1.0,0.0,112.5430331402611,106.73850734759512,159.32503644347977,214.4340972455516,53.06418160308413,63.31989433859517,1398.9582017689277,1741.971612637795,0.0,0.0
8,13,0,RF_maintenance,1.0,1.0,0.0,93.75957330717581,72.07536828064153,210.89089596475986,22.130377460197863,42.05447931253816,45.182553594485896,1297.7379197166604,991.0632213705011,0.0,0.0
9,14,0,RF_maintenance,1.0,1.0,0.0,74.537154107694,142.6184073446267,176.76355461181376,230.42609662236885,46.68518560177711,70.38043389694025,870.0591847439788,1745.729489964951,0.0,0.0
10,15,1,RF_maintenance,0.0,1.0,0.0,0.16950985248481362,1.55171747066095,1.8343509424917093,-0.012519189882475634,-0.4848788625891615,-0.3613039045123688,1.3045468212550577,2.124226671100539,0.0,0.0
11,16,1,RF_maintenance,1.0,1.0,0.0,-0.6774419724763124,-1.2545150314220783,0.8395914935640896,1.0380249992925603,16.049938520855044,0.41884456530550074,2.323540277308672,2.925134777524705,0.0,0.0
12,17,1,digital_ok,0.0,0.7065868263473054,0.2934131736526946,0.3542343569092008,0.3846607752403184,0.45262902440252867,-0.9876932920909102,1.020214323097689,-0.4403238660250341,0.861769390660627,-0.028318496294836987,0.0,0.0
13,18,1,digital_ok,1.0,1.0,0.0,0.005768857336536177,9.09296753409743,1.8004657502403327,0.3530895992448654,-0.2754645213687198,5.951189105985318,0.37931833954305577,41.45209737311305,0.0,0.0
14,23,0,RF_maintenance,1.0,1.0,0.0,68.17584605880181,73.42518934689357,195.50733411674247,170.9651734015706,65.83411077711014,47.769868494326246,985.8066589802779,789.1013877366812,0.0,0.0
15,24,0,RF_maintenance,1.0,1.0,0.0,18.62896650317274,126.43012785705734,131.94336186023108,224.8290058737721,66.46230915525962,64.84399352028434,1864.0971247765344,2276.7035767088105,0.0,0.0
16,25,0,RF_maintenance,1.0,1.0,0.0,447.621611862062,448.0312638105253,340.4510710936023,366.0041013482197,43.1280222671431,61.53227148390943,689.0981603645087,1002.5992747314806,0.0,0.0
