,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,0,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,171.31798198796653,198.9340290793112,179.20801124289454,182.96656684507118,18.533285602658765,29.725504436661257,2242.476404595936,2238.7598932207143,0.010079210752602834,0.007667842972753822,0.010207683945514173,0.0,0.0
1,1,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,140.08651941062922,165.53278626629998,162.49935147339454,167.76493016886374,13.183394931044537,21.412815038162105,1244.5509595769238,2042.4195463135134,0.008382249023220573,0.007586847964185343,0.005387012108031573,1.7121454570800803e-17,1.5488839923998767e-17
2,2,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,94.24378094475416,144.6398940763527,141.5723810024499,132.73593401627352,10.609821892938397,9.53070245851534,1101.4039868552984,688.9152304082903,0.010091290786378153,0.009423455795495184,0.00276782146843117,0.0,0.0
3,3,1,digital_ok,0.0,0.0,0.0,0.0,0.2914285714285714,0.3314285714285714,-0.7948203314976571,-1.2254735210478267,-0.5140615696108106,1.7390645018039959,2.446300043269833,-0.4385741427050137,-0.6020000247629256,-0.3225696583718553,0.6103510354942605,0.6027465557653818,0.3644814713463134,0.0,0.0
4,4,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,1.627512099903962,10.826686735814416,0.7991322739550274,-0.5953727096277812,5.315083364159805,1.8576945185790985,0.7511391784155989,4.214743353413143,0.6156516879637371,0.6037822830697301,0.3535613527689062,0.0,0.0
5,5,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.7665033410660502,0.1446266868638705,-1.249779204241554,-0.024099240882644965,2.9502125174856824,2.7281061856550144,0.8483531297310826,-0.7278750515174539,0.6189692917318789,0.6101942661373129,0.3558760886008254,0.005436033243313432,0.006126411375589669
6,11,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,285.80210567421614,189.79248512773643,166.92106851430364,159.95682279360355,11.673251628583388,16.671235748438562,1242.2024751092872,1442.4057104974788,0.013670230520575517,0.010673672546963144,0.006074181258160353,1.8256889001705392e-17,1.5897769067523544e-17
7,12,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,103.96148513906836,134.72878780671624,134.43866710297473,145.68315971008914,11.599815159476082,10.682352894102355,1010.8600757610066,1129.8567895597869,0.014207520220251511,0.010881719496054302,0.0036798124840654034,0.0,0.0
8,13,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,151.4400118210059,172.34943200025583,157.37539120264077,185.43509322113684,11.583864416678342,20.462037695113374,1330.907713037348,2297.4434976533303,0.01365740722940919,0.008792926722117072,0.00956797610157551,0.0004659438278622474,0.0
9,14,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,269.02647563217215,287.8644438136854,166.538956056261,200.97411365526352,15.474541899660371,35.96970313633831,1483.451449375791,2720.4581776822424,0.01302993697799751,0.008465811411495185,0.011608168893426139,0.0,0.0
10,15,1,RF_maintenance,0.0,0.0,0.0,0.0,1.0,0.0,-0.2763362994138738,1.8011594035648362,1.125245897836418,-0.3760597334821157,-0.15861444005299194,-0.21165129168006205,2.2796376334113,1.9614739270500143,0.6177179608766704,0.6141391058432367,0.3505652539494083,7.601036787033081,13.624894857406616
11,16,1,RF_maintenance,1.0,0.1348558999456226,0.03806416530723219,0.0,1.0,0.0,23.684118831365744,17.630175033071836,12.137479950505346,14.990781032987407,9.90057070274507,0.9918927243006815,75.76962520962864,95.30459444100951,0.47329539636515044,0.5153942366312073,0.2903236032038044,0.0,0.0
