,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,3,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.7473751480615857,-0.8897017286004297,0.08388514885132205,1.2834839168000491,-0.5896241332904263,0.2108573241782398,-0.15628307852850776,0.35419451146742476,0.6339640565146752,0.6225450543593353,0.37322290465163616,0.9466132819652557,1.0151667594909668
1,4,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,1.6930379789866397,6.5136643336576725,-0.15643395330017393,-0.4916854295939415,-0.42186046445859066,0.177850931005065,0.9400539861985544,2.2374219165764684,0.6395279359481315,0.6245990753844864,0.3627241673344552,12.163621664047241,11.496878862380981
2,5,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877478240546943,-1.2767880286173765,-0.16651246733228833,-0.7394031145575153,-0.8030684879859159,-0.5519075770963839,-0.8211425168187655,-0.731820772130346,0.6460618736193819,0.6298121370400014,0.36515452979370794,0.7606179565191269,0.8277411758899689
3,15,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.24852569962201893,1.3294151701204031,0.9158911136476376,-0.12506002407130207,0.2918964899624743,-0.3128289748767227,0.43946555734213777,2.094979408859522,0.6448748631026886,0.6368695664688284,0.36257530557924234,0.9911660254001617,1.0121299028396606
4,16,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.48122040160953033,0.02828904212248194,-0.6356550816682119,0.2571793076219293,0.5205837100052644,-0.5263023473609626,0.5350505481245451,1.3863273548293733,0.6574721217360929,0.6450457522753126,0.35880755942901665,0.6856907457113266,0.5984522849321365
5,17,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,0.6723599763108106,1.6519173978498758,-0.03445559274427343,-0.8012181322816505,0.375985573132684,-0.6260020264495892,2.265720036707054,1.567656496648352,0.6522556860251368,0.6400393056124323,0.35630686783804444,0.9806820750236511,1.0966101288795471
6,18,1,RF_maintenance,1.0,0.0,0.19871106337271752,0.0,1.0,0.0,-0.10595002369649746,7.990246516314853,1.5241846806736177,-0.32560154714078204,0.329728389477741,2.1716068777016146,-0.22921989901473902,48.54053415408938,0.6555159347332439,0.49166901758895815,0.44176965590924355,4.980139374732971,3.08365398645401
7,27,1,RF_maintenance,1.0,0.9183673469387755,1.0,0.0,1.0,0.0,22.51990397662658,31.28435809241137,78.83194345161844,83.06892512379605,25.340384545218896,28.938527806445165,8.65181837315954,9.371989499215314,0.2240712495449725,0.07212495903216637,0.1436448118148644,3.6363502144813538,1.473613053560257
8,28,1,RF_maintenance,1.0,0.8646616541353384,0.8646616541353384,0.13533834586466165,1.0,0.0,17.326618949940798,4.066743730616054,1.8647408506640981,2.0827773613468468,6.496439317004957,4.0886854566627875,111.75203171800017,3.4925844952819602,0.2031123293539862,0.3118790498038005,-0.13811314899588656,3.1448140144348145,7.8530189990997314
9,29,1,digital_ok,0.0,0.0,0.0,0.0,0.0,1.0,-1.2443976083955732,-1.1935095320589975,-0.6777401149368028,0.8382337480082092,-0.27472213712253757,-0.34111540162818327,-0.43983161221123634,0.32934863722172153,0.6734877863560113,0.6559105459760877,0.36080162598002774,10.081929922103882,8.4637610912323
10,30,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,3.599002009614319,6.068997346035804,10.715446469290047,13.9866312104759,11.070980691644033,12.927634829852249,4.551563277924948,5.330304552081544,0.6688848964188944,0.657084749710188,0.3632624535272957,7.715340733528137,6.3997722864151
11,45,5,RF_maintenance,1.0,0.0,1.0,0.0,1.0,0.0,0.21737232337842355,28.564660546699418,-1.0079813814503273,79.3723698960369,-0.7650224944537719,24.20949152095981,0.3792473167475214,7.443229565841243,0.5766769356140522,0.11599693051923911,0.3844291855508751,11.124266386032104,2.5987051129341125
