,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,3,1,digital_ok,0.0,0.0,0.0,0.0,0.21910112359550563,0.0,-0.9178770911343838,-1.1416518922000494,0.40064349065407767,0.708705384752996,-0.24689884527845396,-0.032536676848132114,-0.09962034871985222,0.01749802198848252,0.6856278542092976,0.6599351595621333,0.32993920515819436,0.031990508548915386,0.012264157412573695
1,4,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,1.1639327302802431,5.186820224065618,-0.5067913141898849,-0.5261641141407927,0.08293763508880371,1.5709987416207114,-0.1803894097449882,1.1894638218102738,0.6916823652966948,0.665082264677941,0.3109502572240915,0.0,0.0
2,5,1,digital_ok,0.0,0.0,0.0,0.0,0.21910112359550563,0.0,-0.9843610616981336,-1.1345680220649552,-0.013199058977131136,-0.9978408077269754,-0.9583562967050915,-0.034076237562644135,-0.22788471540968178,-0.12474901569069857,0.6969806949148483,0.6700237134909975,0.3122834436874938,0.031990508548915386,0.012264157412573695
3,15,1,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,2.0553159725576626,1.4891329788480694,-0.08483760991903408,0.42151341943883025,3.4503273979360136,0.1797225546229019,39.24448158347852,0.7288321141088839,0.6596236912514508,0.675728480862284,0.31248767947158523,0.0,0.0
4,16,1,RF_maintenance,0.0,0.0,0.0,0.0,1.0,0.0,-0.7962649200420157,-1.1873712108824142,-0.45301617775805414,-0.4006756799515864,1.5216128599929184,-0.0406945803055436,-0.21563504821599672,-0.08870629012406919,0.702730597920982,0.6867997491168842,0.2999055209466117,11.138911962509155,11.789580345153809
5,17,1,digital_ok,0.0,0.0,0.0,0.0,0.9887640449438202,0.0,0.31275836281132696,0.7348927091790373,-0.3261483852909312,-0.5008674146312384,-0.06709074590951719,-0.6715742445899432,1.6575262190955293,0.5921644743901766,0.6899656209792915,0.6757083466098801,0.30188539118952384,0.0,0.0
6,18,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,-0.14971433786929939,13.336754185402423,1.45493992709942,0.10859781971356398,-0.18872837194736145,3.6044828330319434,0.22735101123089885,17.763224690950302,0.6881864092739246,0.5278207952993637,0.38616374836210937,6.6863133907318115,3.7570285201072693
7,27,1,RF_maintenance,1.0,0.9259259259259259,1.0,0.0,1.0,0.0,18.19134367402026,25.372438004870105,64.40347220440464,68.2280469944984,21.173500998328816,24.05365573091001,4.73231766123045,3.0188262635578873,0.2432819595747271,0.08223604008418145,0.09696463414412018,0.0,0.0
8,28,1,RF_maintenance,1.0,0.9820426487093153,0.4882154882154882,0.017957351290684626,1.0,0.0,20.71254337926682,4.308838232203515,1.51585063001074,1.8682248066076539,11.033878472494603,3.9866849607836863,47.741151455240924,7.048702876377727,0.23335807654589671,0.3957624894928513,-0.05944929839768314,2.4647008180618286,3.9338755011558533
9,29,1,digital_ok,0.0,0.0,0.0,0.0,0.9887640449438202,0.011235955056179775,-1.2135369514443557,-1.0910809166698587,-0.3663686955966414,0.5450612308627867,-0.3619838198534699,0.16783539360076213,-0.3821477042896117,-0.40554884837364036,0.7073801368078004,0.6829227884902909,0.30704114284608114,0.0,0.0
10,30,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,1.6530320952202953,4.208567203671245,9.277687618043021,13.4530410101908,7.539759796870875,7.177418613245009,1.5407331354987712,1.5200261121921284,0.6778107325716831,0.6695231351456971,0.3060415920987669,8.761580467224121,8.082445621490479
11,81,7,digital_ok,0.0,0.0,0.0,0.0,0.7808988764044944,0.0,0.6143030585872302,-0.13557777469762644,-0.7125349759404779,0.8815633296494779,0.1712199068118869,0.8630929793436501,-0.06572934450811087,-0.047044913664464484,0.6812793087742536,0.6503993248045158,0.32562288319778143,0.0,0.0
12,82,7,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,7.6566997637069365,1.4589404014432352,0.7522365187252685,0.5720820488075414,-0.45040043443977473,-0.19804776261943538,6.384375172251203,1.733001261035151,0.6886614260975403,0.668884586139207,0.3212379777686029,9.776573181152344,8.825490236282349
13,83,7,digital_ok,1.0,1.0,1.0,0.0,1.0,0.0,22.124948023066192,25.63483265693896,59.41934313270793,61.870937164956636,22.884841186673874,23.07286886912609,4.349109817418805,2.02181324082913,0.07512122611759553,0.07776236863033958,0.0012578279736586574,0.0,0.0
