,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,3,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.6579018938423766,-0.896353472403357,0.04846710350995555,1.8836250940282717,-1.005122656439216,-0.07326421639729093,-0.2936751806170256,-0.06988486239878595,0.6897120111521489,0.644288662548453,0.355942591482136,0.8019615262746811,0.9420957714319229
1,4,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,2.321786060163797,7.7334108044822285,0.20598740265254473,-0.39647409348778156,-0.1432677265506847,1.4273822312078448,-0.009468259994799689,0.4865809365354214,0.6958371713593368,0.6500058233535948,0.34764456393299836,6.468629717826843,8.155652284622192
2,5,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-1.7682223236670624,-0.8492619259011945,-0.49930428494611456,-0.760989660553804,-0.6414343943896147,-0.17566107394641978,-0.7202956240421035,-0.4782106711321511,0.6991145283188075,0.6518332681007379,0.3451079200338038,0.695265531539917,0.7665632516145706
3,15,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,0.043612462383199053,1.4755749252195896,1.3714092903470778,-0.16176760978588206,0.8888827753376942,0.810603522097961,-0.021784580181358107,1.587135877910252,0.6994620037565721,0.6598322149663706,0.3424233025974495,0.7206363379955292,0.8121926337480545
4,16,1,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,11.396643108746812,3.6050939925763203,8.428876186132229,3.956378189674755,10.796624067911633,5.52996058079496,60.362422305424914,33.23527442535177,0.6511237456125688,0.6503429014728389,0.32102558917116386,4.401232481002808,6.659700155258179
5,17,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,0.31252434881569624,1.802062056484725,0.3965323697708987,-0.9091108615612826,1.0915431361910353,-0.8191356854137687,0.29222567821475043,0.1717955450589838,0.7029560044161303,0.6608863481403648,0.3369218218269593,0.6866478323936462,0.8000258803367615
6,18,1,RF_maintenance,1.0,0.0,0.1933404940923738,0.0,1.0,0.0,0.14993510251596553,9.598056541484606,1.2958586917105892,-0.315021883568204,0.44291487566304966,2.8291420973565673,0.13705019756127684,24.921541355764006,0.7031722679718269,0.5144181926408484,0.4344493912965589,4.3657695055007935,2.7984185218811035
7,27,1,RF_maintenance,1.0,0.8216970998925887,1.0,0.0,1.0,0.0,30.181573715054455,41.1675645663857,86.43925948164257,90.39887640281783,26.102313852290806,30.129810384289023,19.36477216800492,10.993674732272684,0.2749394928621186,0.07074123343707164,0.187531084957434,2.666934311389923,1.489083617925644
8,28,1,RF_maintenance,1.0,0.907626208378088,0.6176154672395274,0.08163265306122448,1.0,0.0,26.021174597021275,4.500070359615244,4.947673097000609,1.9325977582028842,6.615774491493559,4.22369735012918,56.71247174906509,14.006583430826444,0.24751131827804299,0.38181270978845105,-0.08333141632402,2.8205657601356506,6.181499242782593
9,29,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.946524064171123,-1.8530627196928493,-1.893448816599869,-1.0951350537677291,1.4562157532033129,0.0649248991069288,0.3387152404684364,-1.3713856751091664,0.2347029316361985,0.721585807943723,0.675834005227739,0.33981761518715753,5.8072404861450195,5.486874461174011
