,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,0,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,,,inf,inf,,,,,,,,0.0,0.0
1,1,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,,,inf,inf,,,,,,,,0.0,0.0
2,2,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,,,inf,inf,,,,,,,,0.0,0.0
3,3,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.5858536139553279,-0.9067432510037867,0.20660152665381123,2.547891976390548,-0.748410652084623,0.16464405731476278,-0.8472866470161985,-0.7719461337198605,0.6406289941592386,0.6336276568244508,0.3437496140970535,0.39594393223524094,0.3228148967027664
4,4,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,1.2194619543950642,5.717344433908735,0.1867835053958076,-0.2813163484070604,0.3108676180628534,-0.6650910639564133,-0.32325633662137476,0.19836165280053827,0.6465682110331656,0.6378545814482712,0.3340388657742161,4.742773652076721,5.000735402107239
5,5,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.9640513574243716,-1.5223971906085731,-0.6171365322051857,0.678383329045151,-0.6724295859869145,0.9342982805724189,2.4078388925536007,0.6295686381995053,0.6489588285030223,0.6425544079460153,0.3356210028975901,0.3099019080400467,0.23426368832588196
6,11,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,110.51571298344072,141.3789350020451,177.52363711772912,198.72306966543732,4.286854940478598,3.8029803458731624,1007.0261171665478,884.6143365760954,0.013849797317842026,0.0105065051582531,0.0074084332118446805,1.1792508661746979,1.1484626531600952
7,12,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,55.06509863144889,73.58313956671108,147.7606424304087,167.0840356468818,2.5837995293714964,3.4316300027886255,413.41570887467,800.379322681387,0.01457268630545714,0.011040209847793121,0.004030401887607934,1.1677382290363312,1.1605501174926758
8,13,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,90.15250185456003,80.58302311207473,191.04574896007037,196.22523038258993,3.0266814078497326,5.33205706516945,921.8299525859293,1216.822459927479,0.014337136297336045,0.009119117533298792,0.011226772247141217,1.1691499948501587,1.1643635034561157
9,14,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,64.772117351437,67.67655777998034,31.607910623992616,135.68701108011163,5.58564504293273,2.4770645883074343,879.0348651869357,592.1888506893397,0.03021234172763597,0.011689474082124575,0.017220442975017108,1.3036895096302032,1.1917672753334045
10,15,1,RF_maintenance,0.0,0.0,0.0,0.0,1.0,0.0,-0.2671124790052408,1.0604597799321134,1.1843501190309653,-0.5143581625466077,-0.20169673833620572,-0.8766801260931013,0.012120036157869843,0.8590935430586238,0.6492855275443926,0.6466903278351914,0.3306694802504116,3.8740538358688354,3.840795159339905
11,16,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,8.3531126951239,1.1438080973341511,4.089325865439707,4.124267467248652,1.3408264548473745,-0.14161807534051318,83.97688419009954,36.61276503164154,0.5796118886137851,0.6402598803849687,0.3327849431650914,3.2739331126213074,4.2549450397491455
12,17,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,0.22592872521861362,0.37543448249923944,0.05475450709749464,-0.8208461765719203,-0.5378573995998048,-0.527846379083288,-0.19824828863860228,0.13496405742602646,0.6532692038300476,0.6507253318271833,0.32987830696568443,0.2594508230686188,0.24156303703784943
13,18,1,digital_ok,1.0,0.0,0.09609949123798757,0.0,1.0,0.0,-0.09687570658451336,10.175393096650474,1.9820193186210233,1.2524871957553305,0.32347228669939493,-0.09826369643305892,0.3730194566265498,29.52596484211969,0.6524285536123943,0.5022905641911417,0.40383730878677354,3.87209153175354,2.5862728357315063
14,23,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,81.13238404752975,61.798597191315494,205.22324236136416,143.0807803742863,3.9821025600213353,2.8447825685456096,1201.613361929133,464.8673526079434,0.010625197878048722,0.010821140209784197,0.010216453896339838,1.2178977131843567,1.236526608467102
15,24,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,41.14029207977038,118.68148192608321,149.740366537547,211.25719978329036,2.5704779229113104,5.748777304505941,544.1266555479931,1645.6900021843367,0.010554859842949087,0.0071252321133314376,0.006500849807362254,1.1763958036899567,1.163291096687317
16,25,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,344.14548637237664,357.8686420172599,245.31882939274936,402.9663966725514,3.3468751252122537,3.2091183990954444,492.78547205811236,380.8309430159016,0.013999038608808093,0.03626135112691691,0.0410354926346052,1.1696615517139435,0.0
17,26,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,359.81449490442856,357.03594352069234,422.27016759461094,345.72252446558053,2.770374964117097,3.957671574703113,479.3023603598548,679.1145445237637,,0.01614920564908729,,0.0,1.1217058897018433
18,27,1,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,18.071899565314514,25.050781547288896,76.52219821481903,79.69269585044589,1.3949607903604742,1.8241905353509027,3.825206115375138,3.434917069373733,0.21326955547415138,0.0800572439444216,0.1229435903113269,2.222484588623047,1.4889975786209106
19,28,1,RF_maintenance,1.0,0.9039005087620124,0.7173544375353307,0.09609949123798757,1.0,0.0,16.105280278541528,2.721377713435099,1.3565719785787378,1.3378543823177587,2.7820089514292112,0.3178745124285605,72.12185870748398,2.3836075417530362,0.22512456920372376,0.34411877942518,-0.08837071635885482,2.214696705341339,4.081384301185608
20,29,1,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-1.2441901951217886,-1.516496103103403,-0.4750208547826104,1.9573979481577584,-0.010198751110726222,-0.8056940218240625,-0.8881619588608098,-0.26177305709094384,0.6713119949816065,0.6607465353220193,0.332074813609249,0.0,0.0
21,30,1,RF_maintenance,0.0,0.0,0.0,1.0,1.0,0.0,0.6003330994656504,1.474024573508973,-1.1889115917589228,1.0880032078862965,0.5834023017784589,0.3409991418006868,0.08556399946837845,1.3387448797370376,0.3386009094463953,0.3422860857637802,-0.28701410622316575,4.504055976867676,4.375360727310181
22,39,0,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,364.4004846564124,372.8291150338847,inf,inf,4.10638797722569,2.8872066364067717,821.9540548461827,487.2890941717636,,,,0.0,0.0
