,Ant,Node,A Priori Status,Auto Metrics Flags,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
25,73,5,digital_ok,0.0,1.0,0.0,0.24137728113735385,-1.0122586112373442,0.44312168437295746,-0.22690584043075182,-0.14852159243812105,0.10682334287229941,1.1697213616338327,0.17833668970258648,1.2786913514137268,1.2843114137649536
26,81,7,digital_ok,0.0,0.01,0.62,0.16335147316206972,0.13236937214459144,-1.02632317015172,0.5144585006982,-0.7893186876195161,0.0834400285739444,0.46923078133653107,0.33762730469175883,4.792766922495702e-16,2.8805312480711783e-17
27,82,7,RF_maintenance,1.0,1.0,0.0,5.9610511468601,1.73376889712674,0.538480741397235,-0.36893479375029664,-1.272832431067877,-0.06014185379693179,0.08445537234485852,-0.04197212881647096,5.14053475856781,4.9103052616119385
28,83,7,digital_ok,1.0,1.0,0.0,6.580430081745598,0.26959514004835594,11.590748661969261,0.8781288073814122,10.452706899691966,3.854440723275301,30.822144894603856,6.276684316794159,2.4470471143722534,3.8450825214385986
29,84,8,RF_maintenance,1.0,1.0,0.0,6.659966017319922,2.638496361359696,22.04518113271553,11.205232252002443,-0.17726251387732797,0.5094919723457972,-1.1075190045533834,-1.2239454092102693,4.638470411300659,4.734726667404175
30,85,8,digital_ok,0.0,0.32,0.0,0.36195871730360574,0.3178877499775799,-1.0248197909077463,0.46982144859602815,1.5995965463688884,1.0354895220739668,-0.7170236033562043,-0.6657767890808793,0.6124591380357742,0.920363187789917
31,86,8,RF_maintenance,1.0,1.0,0.0,-0.36395635812012883,0.4402058483755249,7.606915458279435,1.4999195511948364,3.066656449086552,0.8198015132372793,0.4009435054284432,1.3199229083844362,5.42085599899292,4.549841046333313
32,87,8,digital_ok,1.0,1.0,0.0,0.4414680513488463,0.4282182082849365,4.234001682802036,4.721670319677939,3.0420840259612065,2.5704986606238918,0.09451301392903583,1.6402369619499761,3.5802353024482727,3.5665237307548523
33,88,9,digital_ok,0.0,0.63,0.0,-0.6674530586949555,0.32896730428576054,-0.38936280317407296,-0.5689243042708028,-0.16137609981515125,0.46637758555686276,-0.9863639344813051,-1.232493960457815,0.9598545432090759,0.9246600419282913
34,89,9,RF_maintenance,1.0,1.0,0.0,0.021159179810479403,1.39152896174929,3.8764238676884415,4.121053362604954,-0.14296977813579745,0.05754005617634336,-0.24507762460518032,0.7941962348081328,1.1275329887866974,1.1467108130455017
